data-ext	3407850	MoE-grammar/results-cell-coactivation/matrices.npz
data-ext	7567102	VLA_MUI_HUB/moe-failure-alarm/results/query_features.npz
data-ext	15611551	VLA_MUI_HUB/moe-failure-alarm/results/query_scores.npz
data-ext	1146429	VLA_MUI_HUB/moe-history-only/results/primary_scores.npz
data-ext	5652313	VLA_MUI_HUB/moe-motion-diagnostics/results/features.npz
data-ext	62166302	VLA_MUI_HUB/moe-physical-failure-dynamics/results/episode_features.npz
data-ext	8758859	VLA_MUI_HUB/moe-physical-failure-dynamics/results/matched_failure_features.npz
data-ext	22545448	VLA_MUI_HUB/moe-replan-boundary-trainfree/results/transitions.npz
data-ext	19465588	VLA_MUI_HUB/moe-token-dynamics/results/cell_scores.npz
data-ext	38623609	VLA_MUI_HUB/moe-token-dynamics/results/early_structure_features.npz
data-ext	1526464	VLA_MUI_HUB/moe-token-dynamics/results/momentum_scores.npz
data-ext	38967892	VLA_MUI_HUB/moe-token-dynamics/results/route_entropy_values.npz
data-ext	1889065	VLA_MUI_HUB/moe-token-dynamics/results/window_scores.npz
data-ext	22638118	VLA_MUI_HUB/moe-token-position-pca/results/adjacent_chunk_deltas.npz
data-ext	38135919	VLA_MUI_HUB/moe-token-position-pca/results/token_pca10.npz
data-ext	686429	agg_placement/moe_agg_placement.csv.gz
data-ext	3807360	analysis_cusum/H_A.npy
data-ext	5537920	analysis_cusum/H_B.npy
data-ext	146560	analysis_cusum/Lcusum_A.npy
data-ext	213120	analysis_cusum/Lcusum_B.npy
data-ext	146560	analysis_cusum/Lsprt_A.npy
data-ext	213120	analysis_cusum/Lsprt_B.npy
data-ext	146560	analysis_cusum/S_A.npy
data-ext	213120	analysis_cusum/S_B.npy
data-ext	146560	analysis_cusum/Sreal_A.npy
data-ext	213120	analysis_cusum/Sreal_B.npy
data-ext	146560	analysis_cusum/Ssoft_A.npy
data-ext	213120	analysis_cusum/Ssoft_B.npy
data-ext	2944	analysis_cusum/alarm_A_fixed_W8K3.npy
data-ext	2944	analysis_cusum/alarm_A_fixed_literal.npy
data-ext	2944	analysis_cusum/alarm_A_seq_bestinsample.npy
data-ext	2944	analysis_cusum/alarm_A_seq_cusum.npy
data-ext	2944	analysis_cusum/alarm_A_seq_sprt.npy
data-ext	2944	analysis_cusum/alarm_A_seq_xcorpus.npy
data-ext	4224	analysis_cusum/alarm_B_fixed_W8K3.npy
data-ext	4224	analysis_cusum/alarm_B_fixed_literal.npy
data-ext	4224	analysis_cusum/alarm_B_seq_bestinsample.npy
data-ext	4224	analysis_cusum/alarm_B_seq_cusum.npy
data-ext	4224	analysis_cusum/alarm_B_seq_sprt.npy
data-ext	4224	analysis_cusum/alarm_B_seq_xcorpus.npy
data-ext	146560	analysis_cusum/llr_A.npy
data-ext	213120	analysis_cusum/llr_B.npy
data-ext	146560	analysis_cusum/llr_final_A.npy
data-ext	213120	analysis_cusum/llr_final_B.npy
data-ext	18432	analysis_cusum/valid_A.npy
data-ext	26752	analysis_cusum/valid_B.npy
data-ext	123220096	analysis_events/cache_A.npz
data-ext	128373868	analysis_events/cache_A2.npz
data-ext	174491496	analysis_events/cache_B.npz
data-ext	181783818	analysis_events/cache_B2.npz
data-ext	10198	analysis_events/meta_A.parquet
data-ext	10198	analysis_events/meta_A2.parquet
data-ext	13274	analysis_events/meta_B.parquet
data-ext	13274	analysis_events/meta_B2.parquet
data-ext	38889862	analysis_future/cache/oof_A_main.npz
data-ext	38889862	analysis_future/cache/oof_A_shuffle.npz
data-ext	55666678	analysis_future/cache/oof_B_main.npz
data-ext	55666678	analysis_future/cache/oof_B_shuffle.npz
data-ext	849470	analysis_mdp/null_A.npz
data-ext	716066	analysis_mdp/null_B.npz
data-ext	134319	analysis_mdp/stability_raw.csv.gz
data-ext	36736	analysis_mdp/states_A_cell1280_K16.npy
data-ext	36736	analysis_mdp/states_A_cell1280_K32.npy
data-ext	36736	analysis_mdp/states_A_cell1280_K4.npy
data-ext	36736	analysis_mdp/states_A_cell1280_K64.npy
