scope,suite,method,failure,episodes,unique_episodes,bin,count,fraction
seen,all,knn10_cross_task,True,251,200,0-25%,0,0.0
seen,all,knn10_cross_task,True,251,200,25-50%,9,0.035856573705179286
seen,all,knn10_cross_task,True,251,200,50-75%,114,0.4541832669322709
seen,all,knn10_cross_task,True,251,200,75-100%,53,0.21115537848605578
seen,all,knn10_cross_task,True,251,200,no_alarm,75,0.29880478087649404
seen,libero_goal,knn10_cross_task,False,1623,1471,0-25%,0,0.0
seen,libero_goal,knn10_cross_task,False,1623,1471,25-50%,1,0.0006161429451632779
seen,libero_goal,knn10_cross_task,False,1623,1471,50-75%,1,0.0006161429451632779
seen,libero_goal,knn10_cross_task,False,1623,1471,75-100%,0,0.0
seen,libero_goal,knn10_cross_task,False,1623,1471,no_alarm,1621,0.9987677141096735
seen,libero_goal,knn10_cross_task,True,57,49,0-25%,0,0.0
seen,libero_goal,knn10_cross_task,True,57,49,25-50%,7,0.12280701754385964
seen,libero_goal,knn10_cross_task,True,57,49,50-75%,18,0.3157894736842105
seen,libero_goal,knn10_cross_task,True,57,49,75-100%,19,0.3333333333333333
seen,libero_goal,knn10_cross_task,True,57,49,no_alarm,13,0.22807017543859648
seen,libero_long,knn10_cross_task,False,1571,1357,0-25%,0,0.0
seen,libero_long,knn10_cross_task,False,1571,1357,25-50%,2,0.001273074474856779
seen,libero_long,knn10_cross_task,False,1571,1357,50-75%,6,0.0038192234245703373
seen,libero_long,knn10_cross_task,False,1571,1357,75-100%,4,0.002546148949713558
seen,libero_long,knn10_cross_task,False,1571,1357,no_alarm,1559,0.9923615531508593
seen,libero_long,knn10_cross_task,True,109,83,0-25%,0,0.0
seen,libero_long,knn10_cross_task,True,109,83,25-50%,0,0.0
seen,libero_long,knn10_cross_task,True,109,83,50-75%,38,0.3486238532110092
seen,libero_long,knn10_cross_task,True,109,83,75-100%,14,0.12844036697247707
seen,libero_long,knn10_cross_task,True,109,83,no_alarm,57,0.5229357798165137
seen,libero_object,knn10_cross_task,False,1656,1414,0-25%,0,0.0
seen,libero_object,knn10_cross_task,False,1656,1414,25-50%,0,0.0
seen,libero_object,knn10_cross_task,False,1656,1414,50-75%,0,0.0
seen,libero_object,knn10_cross_task,False,1656,1414,75-100%,8,0.004830917874396135
seen,libero_object,knn10_cross_task,False,1656,1414,no_alarm,1648,0.9951690821256038
seen,libero_object,knn10_cross_task,True,24,18,0-25%,0,0.0
seen,libero_object,knn10_cross_task,True,24,18,25-50%,2,0.08333333333333333
seen,libero_object,knn10_cross_task,True,24,18,50-75%,13,0.5416666666666666
seen,libero_object,knn10_cross_task,True,24,18,75-100%,5,0.20833333333333334
seen,libero_object,knn10_cross_task,True,24,18,no_alarm,4,0.16666666666666666
seen,libero_spatial,knn10_cross_task,False,1619,1462,0-25%,0,0.0
seen,libero_spatial,knn10_cross_task,False,1619,1462,25-50%,0,0.0
seen,libero_spatial,knn10_cross_task,False,1619,1462,50-75%,2,0.0012353304508956147
seen,libero_spatial,knn10_cross_task,False,1619,1462,75-100%,2,0.0012353304508956147
seen,libero_spatial,knn10_cross_task,False,1619,1462,no_alarm,1615,0.9975293390982087
seen,libero_spatial,knn10_cross_task,True,61,50,0-25%,0,0.0
seen,libero_spatial,knn10_cross_task,True,61,50,25-50%,0,0.0
seen,libero_spatial,knn10_cross_task,True,61,50,50-75%,45,0.7377049180327869
seen,libero_spatial,knn10_cross_task,True,61,50,75-100%,15,0.2459016393442623
seen,libero_spatial,knn10_cross_task,True,61,50,no_alarm,1,0.01639344262295082
seen,all,knn12_cross_task,False,6469,5704,0-25%,0,0.0
seen,all,knn12_cross_task,False,6469,5704,25-50%,2,0.0003091667954861648
seen,all,knn12_cross_task,False,6469,5704,50-75%,23,0.003555418148090895
seen,all,knn12_cross_task,False,6469,5704,75-100%,7,0.0010820837842015767
seen,all,knn12_cross_task,False,6469,5704,no_alarm,6437,0.9950533312722214
seen,all,knn12_cross_task,True,251,200,0-25%,0,0.0
seen,all,knn12_cross_task,True,251,200,25-50%,8,0.03187250996015936
seen,all,knn12_cross_task,True,251,200,50-75%,116,0.46215139442231074
seen,all,knn12_cross_task,True,251,200,75-100%,51,0.20318725099601595
seen,all,knn12_cross_task,True,251,200,no_alarm,76,0.30278884462151395
seen,libero_goal,knn12_cross_task,False,1623,1471,0-25%,0,0.0
seen,libero_goal,knn12_cross_task,False,1623,1471,25-50%,1,0.0006161429451632779
seen,libero_goal,knn12_cross_task,False,1623,1471,50-75%,3,0.0018484288354898336
seen,libero_goal,knn12_cross_task,False,1623,1471,75-100%,0,0.0
seen,libero_goal,knn12_cross_task,False,1623,1471,no_alarm,1619,0.9975354282193469
seen,libero_goal,knn12_cross_task,True,57,49,0-25%,0,0.0
seen,libero_goal,knn12_cross_task,True,57,49,25-50%,6,0.10526315789473684
seen,libero_goal,knn12_cross_task,True,57,49,50-75%,21,0.3684210526315789
seen,libero_goal,knn12_cross_task,True,57,49,75-100%,17,0.2982456140350877
seen,libero_goal,knn12_cross_task,True,57,49,no_alarm,13,0.22807017543859648
seen,libero_long,knn12_cross_task,False,1571,1357,0-25%,0,0.0
seen,libero_long,knn12_cross_task,False,1571,1357,25-50%,1,0.0006365372374283895
seen,libero_long,knn12_cross_task,False,1571,1357,50-75%,17,0.010821133036282623
seen,libero_long,knn12_cross_task,False,1571,1357,75-100%,2,0.001273074474856779
seen,libero_long,knn12_cross_task,False,1571,1357,no_alarm,1551,0.9872692552514322
seen,libero_long,knn12_cross_task,True,109,83,0-25%,0,0.0
seen,libero_long,knn12_cross_task,True,109,83,25-50%,1,0.009174311926605505
seen,libero_long,knn12_cross_task,True,109,83,50-75%,37,0.3394495412844037
seen,libero_long,knn12_cross_task,True,109,83,75-100%,13,0.11926605504587157
seen,libero_long,knn12_cross_task,True,109,83,no_alarm,58,0.5321100917431193
seen,libero_object,knn12_cross_task,False,1656,1414,0-25%,0,0.0
seen,libero_object,knn12_cross_task,False,1656,1414,25-50%,0,0.0
seen,libero_object,knn12_cross_task,False,1656,1414,50-75%,1,0.0006038647342995169
seen,libero_object,knn12_cross_task,False,1656,1414,75-100%,3,0.0018115942028985507
seen,libero_object,knn12_cross_task,False,1656,1414,no_alarm,1652,0.9975845410628019
seen,libero_object,knn12_cross_task,True,24,18,0-25%,0,0.0
seen,libero_object,knn12_cross_task,True,24,18,25-50%,1,0.041666666666666664
seen,libero_object,knn12_cross_task,True,24,18,50-75%,16,0.6666666666666666
seen,libero_object,knn12_cross_task,True,24,18,75-100%,3,0.125
seen,libero_object,knn12_cross_task,True,24,18,no_alarm,4,0.16666666666666666
seen,libero_spatial,knn12_cross_task,False,1619,1462,0-25%,0,0.0
seen,libero_spatial,knn12_cross_task,False,1619,1462,25-50%,0,0.0
seen,libero_spatial,knn12_cross_task,False,1619,1462,50-75%,2,0.0012353304508956147
seen,libero_spatial,knn12_cross_task,False,1619,1462,75-100%,2,0.0012353304508956147
seen,libero_spatial,knn12_cross_task,False,1619,1462,no_alarm,1615,0.9975293390982087
seen,libero_spatial,knn12_cross_task,True,61,50,0-25%,0,0.0
seen,libero_spatial,knn12_cross_task,True,61,50,25-50%,0,0.0
seen,libero_spatial,knn12_cross_task,True,61,50,50-75%,42,0.6885245901639344
seen,libero_spatial,knn12_cross_task,True,61,50,75-100%,18,0.29508196721311475
seen,libero_spatial,knn12_cross_task,True,61,50,no_alarm,1,0.01639344262295082
seen,all,knn12_v8,False,6469,5704,0-25%,0,0.0
seen,all,knn12_v8,False,6469,5704,25-50%,2,0.0003091667954861648
seen,all,knn12_v8,False,6469,5704,50-75%,36,0.005565002318750966
seen,all,knn12_v8,False,6469,5704,75-100%,29,0.00448291853454939
seen,all,knn12_v8,False,6469,5704,no_alarm,6402,0.9896429123512135
seen,all,knn12_v8,True,251,200,0-25%,0,0.0
seen,all,knn12_v8,True,251,200,25-50%,24,0.09561752988047809
seen,all,knn12_v8,True,251,200,50-75%,129,0.5139442231075697
seen,all,knn12_v8,True,251,200,75-100%,41,0.16334661354581673
seen,all,knn12_v8,True,251,200,no_alarm,57,0.22709163346613545
seen,libero_goal,knn12_v8,False,1623,1471,0-25%,0,0.0
seen,libero_goal,knn12_v8,False,1623,1471,25-50%,1,0.0006161429451632779
seen,libero_goal,knn12_v8,False,1623,1471,50-75%,9,0.005545286506469501
seen,libero_goal,knn12_v8,False,1623,1471,75-100%,4,0.0024645717806531116
seen,libero_goal,knn12_v8,False,1623,1471,no_alarm,1609,0.9913739987677141
seen,libero_goal,knn12_v8,True,57,49,0-25%,0,0.0
seen,libero_goal,knn12_v8,True,57,49,25-50%,19,0.3333333333333333
seen,libero_goal,knn12_v8,True,57,49,50-75%,19,0.3333333333333333
seen,libero_goal,knn12_v8,True,57,49,75-100%,18,0.3157894736842105
seen,libero_goal,knn12_v8,True,57,49,no_alarm,1,0.017543859649122806
seen,libero_long,knn12_v8,False,1571,1357,0-25%,0,0.0
seen,libero_long,knn12_v8,False,1571,1357,25-50%,1,0.0006365372374283895
seen,libero_long,knn12_v8,False,1571,1357,50-75%,22,0.014003819223424571
seen,libero_long,knn12_v8,False,1571,1357,75-100%,9,0.005728835136855506
seen,libero_long,knn12_v8,False,1571,1357,no_alarm,1539,0.9796308084022916
seen,libero_long,knn12_v8,True,109,83,0-25%,0,0.0
seen,libero_long,knn12_v8,True,109,83,25-50%,3,0.027522935779816515
seen,libero_long,knn12_v8,True,109,83,50-75%,43,0.3944954128440367
seen,libero_long,knn12_v8,True,109,83,75-100%,11,0.10091743119266056
seen,libero_long,knn12_v8,True,109,83,no_alarm,52,0.47706422018348627
seen,libero_object,knn12_v8,False,1656,1414,0-25%,0,0.0
seen,libero_object,knn12_v8,False,1656,1414,25-50%,0,0.0
seen,libero_object,knn12_v8,False,1656,1414,50-75%,1,0.0006038647342995169
seen,libero_object,knn12_v8,False,1656,1414,75-100%,3,0.0018115942028985507
seen,libero_object,knn12_v8,False,1656,1414,no_alarm,1652,0.9975845410628019
seen,libero_object,knn12_v8,True,24,18,0-25%,0,0.0
seen,libero_object,knn12_v8,True,24,18,25-50%,2,0.08333333333333333
seen,libero_object,knn12_v8,True,24,18,50-75%,15,0.625
seen,libero_object,knn12_v8,True,24,18,75-100%,3,0.125
seen,libero_object,knn12_v8,True,24,18,no_alarm,4,0.16666666666666666
seen,libero_spatial,knn12_v8,False,1619,1462,0-25%,0,0.0
seen,libero_spatial,knn12_v8,False,1619,1462,25-50%,0,0.0
seen,libero_spatial,knn12_v8,False,1619,1462,50-75%,4,0.0024706609017912293
seen,libero_spatial,knn12_v8,False,1619,1462,75-100%,13,0.008029647930821495
seen,libero_spatial,knn12_v8,False,1619,1462,no_alarm,1602,0.9894996911673872
seen,libero_spatial,knn12_v8,True,61,50,0-25%,0,0.0
seen,libero_spatial,knn12_v8,True,61,50,25-50%,0,0.0
seen,libero_spatial,knn12_v8,True,61,50,50-75%,52,0.8524590163934426
seen,libero_spatial,knn12_v8,True,61,50,75-100%,9,0.14754098360655737
seen,libero_spatial,knn12_v8,True,61,50,no_alarm,0,0.0
unseen,all,knn10,False,13909,10745,0-25%,0,0.0
unseen,all,knn10,False,13909,10745,25-50%,20,0.0014379178948882019
unseen,all,knn10,False,13909,10745,50-75%,272,0.019555683370479547
unseen,all,knn10,False,13909,10745,75-100%,555,0.0399022215831476
unseen,all,knn10,False,13909,10745,no_alarm,13062,0.9391041771514846
unseen,all,knn10,True,491,455,0-25%,8,0.016293279022403257
unseen,all,knn10,True,491,455,25-50%,42,0.0855397148676171
unseen,all,knn10,True,491,455,50-75%,302,0.615071283095723
unseen,all,knn10,True,491,455,75-100%,89,0.18126272912423624
unseen,all,knn10,True,491,455,no_alarm,50,0.10183299389002037
unseen,libero_goal,knn10,False,3511,2720,0-25%,0,0.0
unseen,libero_goal,knn10,False,3511,2720,25-50%,8,0.0022785531187695814
unseen,libero_goal,knn10,False,3511,2720,50-75%,148,0.04215323269723725
unseen,libero_goal,knn10,False,3511,2720,75-100%,348,0.09911706066647678
unseen,libero_goal,knn10,False,3511,2720,no_alarm,3007,0.8564511535175163
unseen,libero_goal,knn10,True,89,80,0-25%,0,0.0
unseen,libero_goal,knn10,True,89,80,25-50%,15,0.16853932584269662
unseen,libero_goal,knn10,True,89,80,50-75%,50,0.5617977528089888
unseen,libero_goal,knn10,True,89,80,75-100%,23,0.25842696629213485
unseen,libero_goal,knn10,True,89,80,no_alarm,1,0.011235955056179775
unseen,libero_long,knn10,False,3360,2562,0-25%,0,0.0
unseen,libero_long,knn10,False,3360,2562,25-50%,12,0.0035714285714285713
unseen,libero_long,knn10,False,3360,2562,50-75%,29,0.008630952380952382
unseen,libero_long,knn10,False,3360,2562,75-100%,6,0.0017857142857142857
unseen,libero_long,knn10,False,3360,2562,no_alarm,3313,0.9860119047619048
unseen,libero_long,knn10,True,240,238,0-25%,8,0.03333333333333333
unseen,libero_long,knn10,True,240,238,25-50%,18,0.075
unseen,libero_long,knn10,True,240,238,50-75%,119,0.49583333333333335
unseen,libero_long,knn10,True,240,238,75-100%,48,0.2
unseen,libero_long,knn10,True,240,238,no_alarm,47,0.19583333333333333
unseen,libero_object,knn10,False,3566,2379,0-25%,0,0.0
unseen,libero_object,knn10,False,3566,2379,25-50%,0,0.0
unseen,libero_object,knn10,False,3566,2379,50-75%,76,0.02131239484015704
unseen,libero_object,knn10,False,3566,2379,75-100%,73,0.02047111609646663
unseen,libero_object,knn10,False,3566,2379,no_alarm,3417,0.9582164890633763
unseen,libero_object,knn10,True,34,21,0-25%,0,0.0
unseen,libero_object,knn10,True,34,21,25-50%,4,0.11764705882352941
unseen,libero_object,knn10,True,34,21,50-75%,20,0.5882352941176471
unseen,libero_object,knn10,True,34,21,75-100%,8,0.23529411764705882
unseen,libero_object,knn10,True,34,21,no_alarm,2,0.058823529411764705
unseen,libero_spatial,knn10,False,3472,3084,0-25%,0,0.0
unseen,libero_spatial,knn10,False,3472,3084,25-50%,0,0.0
unseen,libero_spatial,knn10,False,3472,3084,50-75%,19,0.005472350230414746
unseen,libero_spatial,knn10,False,3472,3084,75-100%,128,0.03686635944700461
unseen,libero_spatial,knn10,False,3472,3084,no_alarm,3325,0.9576612903225806
unseen,libero_spatial,knn10,True,128,116,0-25%,0,0.0
unseen,libero_spatial,knn10,True,128,116,25-50%,5,0.0390625
unseen,libero_spatial,knn10,True,128,116,50-75%,113,0.8828125
unseen,libero_spatial,knn10,True,128,116,75-100%,10,0.078125
unseen,libero_spatial,knn10,True,128,116,no_alarm,0,0.0
unseen,all,knn10_cross_task,False,13909,10745,0-25%,0,0.0
unseen,all,knn10_cross_task,False,13909,10745,25-50%,4,0.00028758357897764035
unseen,all,knn10_cross_task,False,13909,10745,50-75%,141,0.010137321158961824
unseen,all,knn10_cross_task,False,13909,10745,75-100%,365,0.026242001581709685
unseen,all,knn10_cross_task,False,13909,10745,no_alarm,13399,0.9633330936803508
unseen,all,knn10_cross_task,True,491,455,0-25%,4,0.008146639511201629
unseen,all,knn10_cross_task,True,491,455,25-50%,15,0.03054989816700611
unseen,all,knn10_cross_task,True,491,455,50-75%,192,0.3910386965376782
unseen,all,knn10_cross_task,True,491,455,75-100%,145,0.2953156822810591
unseen,all,knn10_cross_task,True,491,455,no_alarm,135,0.27494908350305497
unseen,libero_goal,knn10_cross_task,False,3511,2720,0-25%,0,0.0
unseen,libero_goal,knn10_cross_task,False,3511,2720,25-50%,1,0.0002848191398461977
unseen,libero_goal,knn10_cross_task,False,3511,2720,50-75%,57,0.016234690971233267
unseen,libero_goal,knn10_cross_task,False,3511,2720,75-100%,277,0.07889490173739676
unseen,libero_goal,knn10_cross_task,False,3511,2720,no_alarm,3176,0.9045855881515238
unseen,libero_goal,knn10_cross_task,True,89,80,0-25%,0,0.0
unseen,libero_goal,knn10_cross_task,True,89,80,25-50%,1,0.011235955056179775
unseen,libero_goal,knn10_cross_task,True,89,80,50-75%,13,0.14606741573033707
unseen,libero_goal,knn10_cross_task,True,89,80,75-100%,27,0.30337078651685395
unseen,libero_goal,knn10_cross_task,True,89,80,no_alarm,48,0.5393258426966292
unseen,libero_long,knn10_cross_task,False,3360,2562,0-25%,0,0.0
unseen,libero_long,knn10_cross_task,False,3360,2562,25-50%,3,0.0008928571428571428
unseen,libero_long,knn10_cross_task,False,3360,2562,50-75%,8,0.002380952380952381
unseen,libero_long,knn10_cross_task,False,3360,2562,75-100%,7,0.0020833333333333333
unseen,libero_long,knn10_cross_task,False,3360,2562,no_alarm,3342,0.9946428571428572
unseen,libero_long,knn10_cross_task,True,240,238,0-25%,4,0.016666666666666666
unseen,libero_long,knn10_cross_task,True,240,238,25-50%,9,0.0375
unseen,libero_long,knn10_cross_task,True,240,238,50-75%,105,0.4375
unseen,libero_long,knn10_cross_task,True,240,238,75-100%,39,0.1625
unseen,libero_long,knn10_cross_task,True,240,238,no_alarm,83,0.3458333333333333
unseen,libero_object,knn10_cross_task,False,3566,2379,0-25%,0,0.0
unseen,libero_object,knn10_cross_task,False,3566,2379,25-50%,0,0.0
unseen,libero_object,knn10_cross_task,False,3566,2379,50-75%,71,0.019910263600673023
unseen,libero_object,knn10_cross_task,False,3566,2379,75-100%,69,0.019349411104879418
unseen,libero_object,knn10_cross_task,False,3566,2379,no_alarm,3426,0.9607403252944475
unseen,libero_object,knn10_cross_task,True,34,21,0-25%,0,0.0
unseen,libero_object,knn10_cross_task,True,34,21,25-50%,3,0.08823529411764706
unseen,libero_object,knn10_cross_task,True,34,21,50-75%,15,0.4411764705882353
unseen,libero_object,knn10_cross_task,True,34,21,75-100%,12,0.35294117647058826
unseen,libero_object,knn10_cross_task,True,34,21,no_alarm,4,0.11764705882352941
unseen,libero_spatial,knn10_cross_task,False,3472,3084,0-25%,0,0.0
unseen,libero_spatial,knn10_cross_task,False,3472,3084,25-50%,0,0.0
unseen,libero_spatial,knn10_cross_task,False,3472,3084,50-75%,5,0.0014400921658986176
unseen,libero_spatial,knn10_cross_task,False,3472,3084,75-100%,12,0.0034562211981566822
unseen,libero_spatial,knn10_cross_task,False,3472,3084,no_alarm,3455,0.9951036866359447
unseen,libero_spatial,knn10_cross_task,True,128,116,0-25%,0,0.0
unseen,libero_spatial,knn10_cross_task,True,128,116,25-50%,2,0.015625
unseen,libero_spatial,knn10_cross_task,True,128,116,50-75%,59,0.4609375
unseen,libero_spatial,knn10_cross_task,True,128,116,75-100%,67,0.5234375
unseen,libero_spatial,knn10_cross_task,True,128,116,no_alarm,0,0.0
unseen,all,knn12_cross_task,False,13909,10745,0-25%,0,0.0
unseen,all,knn12_cross_task,False,13909,10745,25-50%,4,0.00028758357897764035
unseen,all,knn12_cross_task,False,13909,10745,50-75%,153,0.011000071895894744
unseen,all,knn12_cross_task,False,13909,10745,75-100%,369,0.026529585160687326
unseen,all,knn12_cross_task,False,13909,10745,no_alarm,13383,0.9621827593644403
unseen,all,knn12_cross_task,True,491,455,0-25%,4,0.008146639511201629
unseen,all,knn12_cross_task,True,491,455,25-50%,14,0.028513238289205704
unseen,all,knn12_cross_task,True,491,455,50-75%,234,0.47657841140529533
unseen,all,knn12_cross_task,True,491,455,75-100%,105,0.21384928716904278
unseen,all,knn12_cross_task,True,491,455,no_alarm,134,0.2729124236252546
unseen,libero_goal,knn12_cross_task,False,3511,2720,0-25%,0,0.0
unseen,libero_goal,knn12_cross_task,False,3511,2720,25-50%,1,0.0002848191398461977
unseen,libero_goal,knn12_cross_task,False,3511,2720,50-75%,75,0.021361435488464826
unseen,libero_goal,knn12_cross_task,False,3511,2720,75-100%,292,0.08316718883508972
unseen,libero_goal,knn12_cross_task,False,3511,2720,no_alarm,3143,0.8951865565365993
unseen,libero_goal,knn12_cross_task,True,89,80,0-25%,0,0.0
unseen,libero_goal,knn12_cross_task,True,89,80,25-50%,1,0.011235955056179775
unseen,libero_goal,knn12_cross_task,True,89,80,50-75%,19,0.21348314606741572
unseen,libero_goal,knn12_cross_task,True,89,80,75-100%,24,0.2696629213483146
unseen,libero_goal,knn12_cross_task,True,89,80,no_alarm,45,0.5056179775280899
unseen,libero_long,knn12_cross_task,False,3360,2562,0-25%,0,0.0
unseen,libero_long,knn12_cross_task,False,3360,2562,25-50%,3,0.0008928571428571428
unseen,libero_long,knn12_cross_task,False,3360,2562,50-75%,31,0.009226190476190476
unseen,libero_long,knn12_cross_task,False,3360,2562,75-100%,6,0.0017857142857142857
unseen,libero_long,knn12_cross_task,False,3360,2562,no_alarm,3320,0.9880952380952381
unseen,libero_long,knn12_cross_task,True,240,238,0-25%,4,0.016666666666666666
unseen,libero_long,knn12_cross_task,True,240,238,25-50%,8,0.03333333333333333
unseen,libero_long,knn12_cross_task,True,240,238,50-75%,117,0.4875
unseen,libero_long,knn12_cross_task,True,240,238,75-100%,25,0.10416666666666667
unseen,libero_long,knn12_cross_task,True,240,238,no_alarm,86,0.35833333333333334
unseen,libero_object,knn12_cross_task,False,3566,2379,0-25%,0,0.0
unseen,libero_object,knn12_cross_task,False,3566,2379,25-50%,0,0.0
unseen,libero_object,knn12_cross_task,False,3566,2379,50-75%,41,0.011497476163768929
unseen,libero_object,knn12_cross_task,False,3566,2379,75-100%,50,0.014021312394840156
unseen,libero_object,knn12_cross_task,False,3566,2379,no_alarm,3475,0.9744812114413909
unseen,libero_object,knn12_cross_task,True,34,21,0-25%,0,0.0
unseen,libero_object,knn12_cross_task,True,34,21,25-50%,2,0.058823529411764705
unseen,libero_object,knn12_cross_task,True,34,21,50-75%,22,0.6470588235294118
unseen,libero_object,knn12_cross_task,True,34,21,75-100%,7,0.20588235294117646
unseen,libero_object,knn12_cross_task,True,34,21,no_alarm,3,0.08823529411764706
unseen,libero_spatial,knn12_cross_task,False,3472,3084,0-25%,0,0.0
unseen,libero_spatial,knn12_cross_task,False,3472,3084,25-50%,0,0.0
unseen,libero_spatial,knn12_cross_task,False,3472,3084,50-75%,6,0.0017281105990783411
unseen,libero_spatial,knn12_cross_task,False,3472,3084,75-100%,21,0.006048387096774193
unseen,libero_spatial,knn12_cross_task,False,3472,3084,no_alarm,3445,0.9922235023041475
unseen,libero_spatial,knn12_cross_task,True,128,116,0-25%,0,0.0
unseen,libero_spatial,knn12_cross_task,True,128,116,25-50%,3,0.0234375
unseen,libero_spatial,knn12_cross_task,True,128,116,50-75%,76,0.59375
unseen,libero_spatial,knn12_cross_task,True,128,116,75-100%,49,0.3828125
unseen,libero_spatial,knn12_cross_task,True,128,116,no_alarm,0,0.0
unseen,all,knn12_v8,False,13909,10745,0-25%,0,0.0
unseen,all,knn12_v8,False,13909,10745,25-50%,82,0.005895463369041628
unseen,all,knn12_v8,False,13909,10745,50-75%,433,0.03113092242432957
unseen,all,knn12_v8,False,13909,10745,75-100%,477,0.03429434179308361
unseen,all,knn12_v8,False,13909,10745,no_alarm,12917,0.9286792724135452
unseen,all,knn12_v8,True,491,455,0-25%,44,0.08961303462321792
unseen,all,knn12_v8,True,491,455,25-50%,55,0.1120162932790224
unseen,all,knn12_v8,True,491,455,50-75%,271,0.5519348268839104
unseen,all,knn12_v8,True,491,455,75-100%,77,0.15682281059063136
unseen,all,knn12_v8,True,491,455,no_alarm,44,0.08961303462321792
unseen,libero_goal,knn12_v8,False,3511,2720,0-25%,0,0.0
unseen,libero_goal,knn12_v8,False,3511,2720,25-50%,18,0.005126744517231558
unseen,libero_goal,knn12_v8,False,3511,2720,50-75%,304,0.08658501851324409
unseen,libero_goal,knn12_v8,False,3511,2720,75-100%,290,0.08259755055539732
unseen,libero_goal,knn12_v8,False,3511,2720,no_alarm,2899,0.825690686414127
unseen,libero_goal,knn12_v8,True,89,80,0-25%,0,0.0
unseen,libero_goal,knn12_v8,True,89,80,25-50%,22,0.24719101123595505
unseen,libero_goal,knn12_v8,True,89,80,50-75%,41,0.4606741573033708
unseen,libero_goal,knn12_v8,True,89,80,75-100%,25,0.2808988764044944
unseen,libero_goal,knn12_v8,True,89,80,no_alarm,1,0.011235955056179775
