prefix_queries,token_family,layer_group,denoise_step,expert,failure_minus_success_probability,ci95_low,ci95_high,permutation_p_raw,permutation_p_maxT,n_mixed_snapshots
1,action,front_2_5,7,12,0.0005950881168246269,0.00018945850897580387,0.001118481159210205,0.09090909090909091,0.2727272727272727,2
1,action,front_2_5,8,12,0.000559341162443161,0.00011108857579529287,0.001137731596827507,0.18181818181818182,0.2727272727272727,2
1,action,front_2_5,9,12,0.0005694031715393066,0.00015702857635915282,0.0011014994233846664,0.18181818181818182,0.2727272727272727,2
1,action,front_2_5,6,12,0.0004892982542514801,0.00024795690551400186,0.0008007064461708069,0.09090909090909091,0.36363636363636365,2
1,action,front_2_5,0,0,0.00048478972166776657,-0.00018504273612052202,0.0013490896672010422,0.2727272727272727,0.36363636363636365,2
1,action,front_2_5,1,0,0.0004703253507614136,-0.00016976059414446353,0.0012962426990270615,0.18181818181818182,0.45454545454545453,2
1,action,front_2_5,4,14,-0.00034788530319929123,-0.0004839133471250534,-0.0002424635691568255,0.09090909090909091,0.7272727272727273,2
1,action,front_2_5,9,31,-0.00036406517028808594,-0.0005682595074176788,-0.00020581455901265137,0.09090909090909091,0.7272727272727273,2
1,action,back_12_15,3,0,-0.00034606829285621643,-0.0007162000983953476,-5.921614356338965e-05,0.09090909090909091,0.7272727272727273,2
1,action,back_12_15,4,0,-0.00035956408828496933,-0.0007516946643590927,-5.566289182752357e-05,0.09090909090909091,0.7272727272727273,2
1,action,front_2_5,3,14,-0.00035496149212121964,-0.0005377605557441711,-0.00021329221781343216,0.18181818181818182,0.7272727272727273,2
1,action,front_2_5,0,22,-0.000369170680642128,-0.0006657615303993225,-0.00013931277208030214,0.2727272727272727,0.7272727272727273,2
1,action,front_2_5,2,0,0.00034799985587596893,-0.0001877260860055685,0.001039259135723114,0.2727272727272727,0.7272727272727273,2
1,action,back_12_15,1,0,-0.0003173192963004112,-0.0006396863609552383,-6.74848211929201e-05,0.09090909090909091,0.8181818181818182,2
1,action,back_12_15,2,0,-0.0003252606838941574,-0.0006592143326997757,-6.644660606980312e-05,0.09090909090909091,0.8181818181818182,2
1,action,front_2_5,9,6,0.0003339182585477829,0.0002006078604608774,0.0005059316754341125,0.18181818181818182,0.8181818181818182,2
1,action,front_2_5,0,24,-0.00023574940860271454,-0.00024084802716970444,-0.0002291705459356308,0.09090909090909091,1.0,2
1,action,front_2_5,1,24,-0.00022718124091625214,-0.0002705063670873642,-0.00019360426813364026,0.09090909090909091,1.0,2
1,action,front_2_5,1,26,-0.00021589826792478561,-0.0004775840789079666,-1.3091764412820247e-05,0.09090909090909091,1.0,2
1,action,front_2_5,2,26,-0.00024170242249965668,-0.0004620291292667389,-7.094922475516787e-05,0.09090909090909091,1.0,2
1,action,front_2_5,3,10,0.00020283088088035583,0.00013324888423085212,0.0002926141023635864,0.09090909090909091,1.0,2
1,action,front_2_5,3,26,-0.0001582317054271698,-0.00025541335344314575,-8.29159282147884e-05,0.09090909090909091,1.0,2
1,action,front_2_5,5,12,0.0002867467701435089,0.00018979939632117747,0.00041184015572071075,0.09090909090909091,1.0,2
1,action,back_12_15,0,0,-0.00024845078587532043,-0.0005176234990358353,-3.984193317592134e-05,0.09090909090909091,1.0,2
1,action,back_12_15,0,7,0.0001748986542224884,6.822030991315842e-05,0.00031254813075065613,0.09090909090909091,1.0,2
1,action,back_12_15,0,10,0.00021318159997463226,3.701508976519108e-05,0.00044049322605133057,0.09090909090909091,1.0,2
1,action,back_12_15,0,13,-0.00019147899001836777,-0.00037215836346149445,-5.1452475599944526e-05,0.09090909090909091,1.0,2
1,action,back_12_15,0,17,-0.00020066089928150177,-0.0002766028046607971,-0.00014180592261254786,0.09090909090909091,1.0,2
1,action,back_12_15,0,26,0.0001333151012659073,1.7359061166644098e-05,0.0002829357981681824,0.09090909090909091,1.0,2
1,action,back_12_15,1,7,0.00017204321920871735,8.737468160688878e-05,0.00028129294514656067,0.09090909090909091,1.0,2
1,action,back_12_15,1,13,-0.00020836200565099716,-0.0004248637706041336,-4.057313781231634e-05,0.09090909090909091,1.0,2
1,action,back_12_15,1,17,-0.00020255520939826965,-0.00029569491744041443,-0.00013037193566560741,0.09090909090909091,1.0,2
1,action,back_12_15,1,26,0.00012810342013835907,5.094194784760474e-06,0.0002868250012397766,0.09090909090909091,1.0,2
1,action,back_12_15,2,7,0.0001648860052227974,8.201540913432837e-05,0.00027181580662727356,0.09090909090909091,1.0,2
1,action,back_12_15,2,13,-0.00020257383584976196,-0.0003967583179473877,-5.2080862224101954e-05,0.09090909090909091,1.0,2
1,action,back_12_15,2,17,-0.00024423468858003616,-0.00039085373282432556,-0.00013060492929071183,0.09090909090909091,1.0,2
1,action,back_12_15,3,4,0.00012445077300071716,0.0001221930608153343,0.00012736395001411438,0.09090909090909091,1.0,2
1,action,back_12_15,3,7,0.00014068838208913803,0.00010296481195837259,0.00018936395645141602,0.09090909090909091,1.0,2
1,action,back_12_15,3,13,-0.0001638401299715042,-0.0003976188600063324,1.7338385805487718e-05,0.09090909090909091,1.0,2
1,action,back_12_15,3,17,-0.00028922129422426224,-0.0004918240010738373,-0.00013220419641584151,0.09090909090909091,1.0,2
1,action,back_12_15,4,17,-0.00025707390159368515,-0.00044131651520729065,-0.00011428587604314083,0.09090909090909091,1.0,2
1,action,back_12_15,5,0,-0.0003044167533516884,-0.0006487872451543808,-3.752962220460164e-05,0.09090909090909091,1.0,2
1,action,back_12_15,5,13,-0.00017398688942193985,-0.0004215408116579056,1.7867400310933677e-05,0.09090909090909091,1.0,2
1,action,back_12_15,5,17,-0.00023158080875873566,-0.0004065781831741333,-9.595784358680241e-05,0.09090909090909091,1.0,2
1,action,back_12_15,6,0,-0.00027103908360004425,-0.0005621928721666336,-4.53948974609374e-05,0.09090909090909091,1.0,2
1,action,back_12_15,7,18,0.00010570883750915527,9.204419329762459e-05,0.0001233406364917755,0.09090909090909091,1.0,2
1,action,back_12_15,8,27,-0.00014329981058835983,-0.00022412650287151337,-8.065912406891581e-05,0.09090909090909091,1.0,2
1,action,back_12_15,9,5,-0.00010959897190332413,-0.00019788183271884918,-4.117975477129218e-05,0.09090909090909091,1.0,2
1,action,back_12_15,9,27,-0.00016149971634149551,-0.00018997304141521454,-0.00013943288940936326,0.09090909090909091,1.0,2
1,action,back_12_15,9,30,-0.00012054853141307831,-0.000122176855802536,-0.00011844746768474579,0.09090909090909091,1.0,2
1,state,front_2_5,0,25,4.928559064865112e-06,3.6749988794326782e-06,5.900068208575249e-06,0.09090909090909091,1.0,2
1,state,front_2_5,1,4,-1.8151476979255676e-05,-1.965463161468506e-05,-1.6986532136797903e-05,0.09090909090909091,1.0,2
1,state,front_2_5,1,5,-1.2852251529693604e-06,-2.4357344955205917e-06,1.993030309677124e-07,0.09090909090909091,1.0,2
1,state,front_2_5,1,11,-4.26173210144043e-06,-6.51925802230835e-06,-2.512149512767791e-06,0.09090909090909091,1.0,2
1,state,front_2_5,2,2,-1.3802200555801392e-06,-2.429680898785591e-06,-2.60770320892334e-08,0.09090909090909091,1.0,2
1,state,front_2_5,2,17,-2.859160304069519e-06,-5.056243389844895e-06,-2.421438694000244e-08,0.09090909090909091,1.0,2
1,state,front_2_5,2,31,-1.9222497940063477e-06,-3.0020251870155335e-06,-5.289912223815918e-07,0.09090909090909091,1.0,2
1,state,front_2_5,3,2,-1.2656673789024353e-06,-2.226349897682667e-06,-2.60770320892334e-08,0.09090909090909091,1.0,2
1,state,front_2_5,3,7,-1.5292316675186157e-06,-2.691289409995079e-06,-2.9802322387695312e-08,0.09090909090909091,1.0,2
1,state,front_2_5,3,17,-2.880580723285675e-06,-5.0942646339535715e-06,-2.421438694000244e-08,0.09090909090909091,1.0,2
1,state,front_2_5,3,31,-1.5106052160263062e-06,-2.2713560611009597e-06,-5.289912223815918e-07,0.09090909090909091,1.0,2
1,state,front_2_5,7,5,-7.37607479095459e-07,-1.3309065252542495e-06,2.7939677238464355e-08,0.09090909090909091,1.0,2
1,state,front_2_5,8,7,3.5315752029418945e-06,-3.725290298461914e-09,6.271433085203172e-06,0.09090909090909091,1.0,2
1,state,back_12_15,0,9,-1.7095357179641724e-05,-2.63899564743042e-05,-9.892042726278302e-06,0.09090909090909091,1.0,2
1,state,back_12_15,0,10,-1.2842938303947449e-05,-2.5607645511627197e-05,-2.950290217995639e-06,0.09090909090909091,1.0,2
1,state,back_12_15,0,14,-1.1109746992588043e-05,-1.6435724683105944e-05,-4.237517714500427e-06,0.09090909090909091,1.0,2
1,state,back_12_15,0,19,3.8119032979011536e-05,1.5289289876818657e-05,6.757676601409912e-05,0.09090909090909091,1.0,2
1,state,back_12_15,0,22,-1.186411827802658e-05,-2.049654722213745e-05,-5.173985846340653e-06,0.09090909090909091,1.0,2
1,state,back_12_15,1,1,-1.7412006855010986e-05,-3.0623748898506165e-05,-7.1729067713022185e-06,0.09090909090909091,1.0,2
1,state,back_12_15,1,2,-1.3969838619232178e-05,-1.7412006855010986e-05,-1.13021582365036e-05,0.09090909090909091,1.0,2
1,state,back_12_15,1,9,-1.3880431652069092e-05,-2.0407140254974365e-05,-8.822232484817503e-06,0.09090909090909091,1.0,2
1,state,back_12_15,1,10,-1.3368204236030579e-05,-2.2411346435546875e-05,-6.3597690314054455e-06,0.09090909090909091,1.0,2
1,state,back_12_15,1,14,-9.461306035518646e-06,-1.3788347132503986e-05,-3.8780272006988525e-06,0.09090909090909091,1.0,2
1,state,back_12_15,1,15,-2.2737309336662292e-05,-3.565102815628052e-05,-1.2729177251458163e-05,0.09090909090909091,1.0,2
1,state,back_12_15,1,22,-1.5053898096084595e-05,-1.7549842596054077e-05,-1.3119541108608246e-05,0.09090909090909091,1.0,2
1,state,back_12_15,1,29,-4.595145583152771e-05,-8.180178701877594e-05,-1.816744916141032e-05,0.09090909090909091,1.0,2
1,state,back_12_15,2,19,2.4687498807907104e-05,6.855325773358345e-06,4.769675433635712e-05,0.09090909090909091,1.0,2
1,state,back_12_15,5,14,-9.231269359588623e-06,-1.4566630125045776e-05,-2.346932888031006e-06,0.09090909090909091,1.0,2
1,state,back_12_15,7,27,-9.311363101005554e-06,-1.5378603711724283e-05,-1.4826655387878418e-06,0.09090909090909091,1.0,2
1,state,back_12_15,8,4,-2.990569919347763e-05,-5.307828541845083e-05,-5.587935447692871e-09,0.09090909090909091,1.0,2
1,state,back_12_15,8,8,2.148747444152832e-05,0.0,3.814026713371278e-05,0.09090909090909091,1.0,2
1,state,back_12_15,8,9,7.072463631629944e-06,-3.725290298461914e-09,1.255651004612446e-05,0.09090909090909091,1.0,2
1,state,back_12_15,8,12,1.5003606677055359e-05,-3.725290298461914e-09,2.6634288951754575e-05,0.09090909090909091,1.0,2
1,state,back_12_15,8,13,3.866851329803467e-06,-7.450580596923828e-09,6.869435310363771e-06,0.09090909090909091,1.0,2
1,state,back_12_15,8,19,6.693415343761444e-06,-7.450580596923828e-09,1.1886586435139181e-05,0.09090909090909091,1.0,2
1,state,back_12_15,8,20,4.766508936882019e-06,0.0,8.460553362965586e-06,0.09090909090909091,1.0,2
1,state,back_12_15,8,22,6.2016770243644714e-06,0.0,1.1007976718246939e-05,0.09090909090909091,1.0,2
